filename	lane_id	seq_id	sample_id	Count	batch
WTCHG_447703_295177	447703	295177	B1010V3	1650428	3
WTCHG_447703_296108	447703	296108	B1030V3	2131458	3
WTCHG_447703_296189	447703	296189	B1010V5	1924042	3
WTCHG_447704_201106	447704	201106	B1010V6	1744829	3
WTCHG_447704_201191	447704	201191	B1030V4	2094743	3
WTCHG_447704_202118	447704	202118	B1010V7	1765840	3
WTCHG_447704_202179	447704	202179	B1030V5	1924725	3
WTCHG_447704_203130	447704	203130	B1012V1	1642003	3
WTCHG_447704_203167	447704	203167	B1030V6	1732327	3
WTCHG_447704_204142	447704	204142	B1012V2	1658111	3
WTCHG_447704_204155	447704	204155	B1030V7	1847181	3
WTCHG_447704_205143	447704	205143	B1039V2	1558864	3
WTCHG_447704_205154	447704	205154	B1012V3	1782145	3
WTCHG_447704_206131	447704	206131	B1039V3	1526359	3
WTCHG_447704_206166	447704	206166	B1012V4	1726344	3
WTCHG_447704_207119	447704	207119	B1039V4	1681647	3
WTCHG_447704_207178	447704	207178	B1012V5	1604441	3
WTCHG_447704_208107	447704	208107	B1039V5	1804069	3
WTCHG_447704_208190	447704	208190	B1012V6	1649222	3
WTCHG_447704_209107	447704	209107	B1012V7	1767359	3
WTCHG_447704_209190	447704	209190	B1039V6	1583735	3
WTCHG_447704_210119	447704	210119	B1017V1	1758470	3
WTCHG_447704_210178	447704	210178	B1039V7	2063368	3
WTCHG_447704_211131	447704	211131	B1017V2	1807678	3
WTCHG_447704_211166	447704	211166	B1021V1	1935625	3
WTCHG_447704_212143	447704	212143	B1017V3	1793548	3
WTCHG_447704_212154	447704	212154	B1021V5	709313	3
WTCHG_447704_213142	447704	213142	B1021V7	2008321	3
WTCHG_447704_213155	447704	213155	B1017V4	1849707	3
WTCHG_447704_214130	447704	214130	B1006V1	1637412	3
WTCHG_447704_214167	447704	214167	B1017V5	1635853	3
WTCHG_447704_215118	447704	215118	B1006V2	1877821	3
WTCHG_447704_215179	447704	215179	B1017V6	1684074	3
WTCHG_447704_216106	447704	216106	B1006V4	1907203	3
WTCHG_447704_216191	447704	216191	B1018V1	1849400	3
WTCHG_447704_217108	447704	217108	B1018V2	1751706	3
WTCHG_447704_217189	447704	217189	B1006V5	1921290	3
WTCHG_447704_218120	447704	218120	B1018V3	1681050	3
WTCHG_447704_218177	447704	218177	B1006V6	1798698	3
WTCHG_447704_219132	447704	219132	B1018V5	1845675	3
WTCHG_447704_219165	447704	219165	B1006V7	1889381	3
WTCHG_447704_220144	447704	220144	B1018V6	1723997	3
WTCHG_447704_220153	447704	220153	B1033V2	1851358	3
WTCHG_447704_221141	447704	221141	B1033V3	1764913	3
WTCHG_447704_221156	447704	221156	B1018V7	1692487	3
WTCHG_447704_222129	447704	222129	B1033V4	1508450	3
WTCHG_447704_222168	447704	222168	B1022V1	1684892	3
WTCHG_447704_223117	447704	223117	B1033V5	1778401	3
WTCHG_447704_223180	447704	223180	B1022V2	1666507	3
WTCHG_447704_224105	447704	224105	B1033V6	1807573	3
WTCHG_447704_224192	447704	224192	B1022V3	1642529	3
WTCHG_447704_225109	447704	225109	B1022V4	1593474	3
WTCHG_447704_225188	447704	225188	B1033V7	1821404	3
WTCHG_447704_226121	447704	226121	B1022V5	2170359	3
WTCHG_447704_226176	447704	226176	B1035V3	1980559	3
WTCHG_447704_227133	447704	227133	B1022V6	1892409	3
WTCHG_447704_227164	447704	227164	B1035V4	1723663	3
WTCHG_447704_228145	447704	228145	B1022V7	1845529	3
WTCHG_447704_228152	447704	228152	B1013V1	1545099	3
WTCHG_447704_229140	447704	229140	B1013V3	1648981	3
WTCHG_447704_229157	447704	229157	B1024V1	1594181	3
WTCHG_447704_230128	447704	230128	B1013V5	1421427	3
WTCHG_447704_230169	447704	230169	B1024V2	1693381	3
WTCHG_447704_231116	447704	231116	B1013V6	1728575	3
WTCHG_447704_231181	447704	231181	B1024V3	1408056	3
WTCHG_447704_232104	447704	232104	B1013V7	1772033	3
WTCHG_447704_232193	447704	232193	B1024V4	1767422	3
WTCHG_447704_233110	447704	233110	B1024V5	1781367	3
WTCHG_447704_233187	447704	233187	B1016V1	1770268	3
WTCHG_447704_234122	447704	234122	B1024V6	1935183	3
WTCHG_447704_234175	447704	234175	B1016V3	1810673	3
WTCHG_447704_235134	447704	235134	B1024V7	2029931	3
WTCHG_447704_235163	447704	235163	B1016V4	1671329	3
WTCHG_447704_236146	447704	236146	B1025V1	1912260	3
WTCHG_447704_236151	447704	236151	B1016V5	1636468	3
WTCHG_447704_237139	447704	237139	B1016V6	1545144	3
WTCHG_447704_237158	447704	237158	B1025V2	823318	3
WTCHG_447704_238127	447704	238127	B1020V2	1644085	3
WTCHG_447704_238170	447704	238170	B1025V3	618978	3
WTCHG_447704_239115	447704	239115	B1020V3	1642243	3
WTCHG_447704_239182	447704	239182	B1025V4	1703502	3
WTCHG_447704_240103	447704	240103	B1020V4	1762079	3
WTCHG_447704_240194	447704	240194	B1025V5	1591410	3
WTCHG_447704_241111	447704	241111	B1025V6	1953639	3
WTCHG_447704_241186	447704	241186	B1020V6	1847858	3
WTCHG_447704_242123	447704	242123	B1025V7	592134	3
WTCHG_447704_242174	447704	242174	B1026V1	1666851	3
WTCHG_447704_243135	447704	243135	B1027V1	1528321	3
WTCHG_447704_243162	447704	243162	B1026V2	1630637	3
WTCHG_447704_244147	447704	244147	B1027V2	1823015	3
WTCHG_447704_244150	447704	244150	B1026V3	1906755	3
WTCHG_447704_245138	447704	245138	B1026V4	1772845	3
WTCHG_447704_245159	447704	245159	B1027V3	1778987	3
WTCHG_447704_246126	447704	246126	B1026V5	1695909	3
WTCHG_447704_246171	447704	246171	B1027V4	1847828	3
WTCHG_447704_247114	447704	247114	B1026V6	1808109	3
WTCHG_447704_247183	447704	247183	B1027V5	816732	3
WTCHG_447704_248102	447704	248102	B1026V7	1925982	3
WTCHG_447704_248195	447704	248195	B1027V6	1755272	3
WTCHG_447704_249112	447704	249112	B1029V1	1689967	3
WTCHG_447704_249185	447704	249185	B1028V2	1750613	3
WTCHG_447704_250124	447704	250124	B1029V2	1769298	3
WTCHG_447704_250173	447704	250173	B1028V4	6129	3
WTCHG_447704_251136	447704	251136	B1029V3	1652275	3
WTCHG_447704_251161	447704	251161	B1028V5	893254	3
WTCHG_447704_252148	447704	252148	B1029V4	1690534	3
WTCHG_447704_252149	447704	252149	B1028V7	1680131	3
WTCHG_447704_253137	447704	253137	B1031V3	1693306	3
WTCHG_447704_253160	447704	253160	B1029V5	1689247	3
WTCHG_447704_254125	447704	254125	B1031V4	1727719	3
WTCHG_447704_254172	447704	254172	B1029V6	1640317	3
WTCHG_447704_255113	447704	255113	B1031V5	1730527	3
WTCHG_447704_255184	447704	255184	B1029V7	1989728	3
WTCHG_447704_256101	447704	256101	B1031V6	1963055	3
WTCHG_447704_256196	447704	256196	B1034V1	1868836	3
WTCHG_447704_257101	447704	257101	B1001V2	1892055	3
WTCHG_447704_257196	447704	257196	B1034V2	1773773	3
WTCHG_447704_258113	447704	258113	B1001V3	1381692	3
WTCHG_447704_258184	447704	258184	B1034V3	1730130	3
WTCHG_447704_259125	447704	259125	B1001V4	1862939	3
WTCHG_447704_259172	447704	259172	B1034V4	1643270	3
WTCHG_447704_260137	447704	260137	B1001V5	2076450	3
WTCHG_447704_260160	447704	260160	B1034V5	1749832	3
WTCHG_447704_261148	447704	261148	B1034V6	1627482	3
WTCHG_447704_261149	447704	261149	B1001V6	1726919	3
WTCHG_447704_262136	447704	262136	B1034V7	1616448	3
WTCHG_447704_262161	447704	262161	B1001V7	1776107	3
WTCHG_447704_263124	447704	263124	B1037V1	988313	3
WTCHG_447704_263173	447704	263173	B1003V1	1855280	3
WTCHG_447704_264112	447704	264112	B1037V2	1910608	3
WTCHG_447704_264185	447704	264185	B1003V2	1869720	3
WTCHG_447704_265102	447704	265102	B1003V3	1948752	3
WTCHG_447704_265195	447704	265195	B1037V3	1535524	3
WTCHG_447704_266114	447704	266114	B1003V4	1565900	3
WTCHG_447704_266183	447704	266183	B1037V4	1673620	3
WTCHG_447704_267126	447704	267126	B1003V5	1821034	3
WTCHG_447704_267171	447704	267171	B1037V5	1734566	3
WTCHG_447704_268138	447704	268138	B1003V6	1632312	3
WTCHG_447704_268159	447704	268159	B1037V6	1751375	3
WTCHG_447704_269147	447704	269147	B1036V1	1564906	3
WTCHG_447704_269150	447704	269150	B1003V7	1749092	3
WTCHG_447704_270135	447704	270135	B1036V2	1681158	3
WTCHG_447704_270162	447704	270162	B1004V3	1683213	3
WTCHG_447704_271123	447704	271123	B1036V3	1608554	3
WTCHG_447704_271174	447704	271174	B1004V5	1675711	3
WTCHG_447704_272111	447704	272111	B1036V5	1693422	3
WTCHG_447704_272186	447704	272186	B1004V6	1655968	3
WTCHG_447704_273103	447704	273103	B1004V7	1798137	3
WTCHG_447704_273194	447704	273194	B1036V6	1607062	3
WTCHG_447704_274115	447704	274115	B1005V1	1749140	3
WTCHG_447704_274182	447704	274182	B1002V1	1881729	3
WTCHG_447704_275127	447704	275127	B1005V2	1696305	3
WTCHG_447704_275170	447704	275170	B1002V2	1847411	3
WTCHG_447704_276139	447704	276139	B1005V3	1752323	3
WTCHG_447704_276158	447704	276158	B1002V3	265927	3
WTCHG_447704_277146	447704	277146	B1002V4	1798910	3
WTCHG_447704_277151	447704	277151	B1005V4	1616031	3
WTCHG_447704_278134	447704	278134	B1002V5	1796107	3
WTCHG_447704_278163	447704	278163	B1005V5	1595629	3
WTCHG_447704_279122	447704	279122	B1002V6	1754968	3
WTCHG_447704_279175	447704	279175	B1005V6	1698514	3
WTCHG_447704_280110	447704	280110	B1002V7	1771200	3
WTCHG_447704_280187	447704	280187	B1005V7	1868209	3
WTCHG_447704_281104	447704	281104	B1008V1	1784184	3
WTCHG_447704_281193	447704	281193	B1011V2	1838239	3
WTCHG_447704_282116	447704	282116	B1008V3	1783034	3
WTCHG_447704_282181	447704	282181	B1011V3	1836887	3
WTCHG_447704_283128	447704	283128	B1008V4	1731261	3
WTCHG_447704_283169	447704	283169	B1011V4	1909237	3
WTCHG_447704_284140	447704	284140	B1008V5	1974898	3
WTCHG_447704_284157	447704	284157	B1011V5	1926024	3
WTCHG_447704_285145	447704	285145	B1011V6	1889883	3
WTCHG_447704_285152	447704	285152	B1008V6	1868528	3
WTCHG_447704_286133	447704	286133	B1011V7	1858383	3
WTCHG_447704_286164	447704	286164	B1008V7	1665601	3
WTCHG_447704_287121	447704	287121	B1015V1	1802374	3
WTCHG_447704_287176	447704	287176	B1009V1	1687294	3
WTCHG_447704_288109	447704	288109	B1015V2	1782511	3
WTCHG_447704_288188	447704	288188	B1009V2	1525028	3
WTCHG_447704_289105	447704	289105	B1009V3	1708668	3
WTCHG_447704_289192	447704	289192	B1015V3	1585882	3
WTCHG_447704_290117	447704	290117	B1009V4	1630733	3
WTCHG_447704_290180	447704	290180	B1015V4	1882541	3
WTCHG_447704_291129	447704	291129	B1009V5	1712767	3
WTCHG_447704_291168	447704	291168	B1015V5	1951176	3
WTCHG_447704_292141	447704	292141	B1009V7	1543206	3
WTCHG_447704_292156	447704	292156	B1015V6	1732364	3
WTCHG_447704_293144	447704	293144	B1015V7	1897942	3
WTCHG_447704_293153	447704	293153	B1010V1	1722928	3
WTCHG_447704_294132	447704	294132	B1030V1	1761680	3
WTCHG_447704_294165	447704	294165	B1010V2	1584053	3
WTCHG_447704_295120	447704	295120	B1030V2	1841630	3
WTCHG_447704_295177	447704	295177	B1010V3	1663051	3
WTCHG_447704_296108	447704	296108	B1030V3	2181259	3
WTCHG_447704_296189	447704	296189	B1010V5	1933999	3
WTCHG_452746_201106	452746	201106	B1010V6	1746173	3
WTCHG_452746_201191	452746	201191	B1030V4	2149357	3
WTCHG_452746_202118	452746	202118	B1010V7	1763393	3
WTCHG_452746_202179	452746	202179	B1030V5	1990451	3
WTCHG_452746_203130	452746	203130	B1012V1	1621550	3
WTCHG_452746_203167	452746	203167	B1030V6	1723166	3
WTCHG_452746_204142	452746	204142	B1012V2	1634610	3
WTCHG_452746_204155	452746	204155	B1030V7	1846619	3
WTCHG_452746_205143	452746	205143	B1039V2	1515117	3
WTCHG_452746_205154	452746	205154	B1012V3	1757363	3
WTCHG_452746_206131	452746	206131	B1039V3	1501062	3
WTCHG_452746_206166	452746	206166	B1012V4	1702587	3
WTCHG_452746_207119	452746	207119	B1039V4	1667841	3
WTCHG_452746_207178	452746	207178	B1012V5	1590472	3
WTCHG_452746_208107	452746	208107	B1039V5	1785925	3
WTCHG_452746_208190	452746	208190	B1012V6	1612500	3
WTCHG_452746_209107	452746	209107	B1012V7	1758745	3
WTCHG_452746_209190	452746	209190	B1039V6	1548708	3
WTCHG_452746_210119	452746	210119	B1017V1	1757254	3
WTCHG_452746_210178	452746	210178	B1039V7	2058579	3
WTCHG_452746_211131	452746	211131	B1017V2	1778436	3
WTCHG_452746_211166	452746	211166	B1021V1	1927275	3
WTCHG_452746_212143	452746	212143	B1017V3	1787057	3
WTCHG_452746_212154	452746	212154	B1021V5	710524	3
WTCHG_452746_213142	452746	213142	B1021V7	2021542	3
WTCHG_452746_213155	452746	213155	B1017V4	1842068	3
WTCHG_452746_214130	452746	214130	B1006V1	1605107	3
WTCHG_452746_214167	452746	214167	B1017V5	1608335	3
WTCHG_452746_215118	452746	215118	B1006V2	1841084	3
WTCHG_452746_215179	452746	215179	B1017V6	1643960	3
WTCHG_452746_216106	452746	216106	B1006V4	1903184	3
WTCHG_452746_216191	452746	216191	B1018V1	1888658	3
WTCHG_452746_217108	452746	217108	B1018V2	1721062	3
WTCHG_452746_217189	452746	217189	B1006V5	1891613	3
WTCHG_452746_218120	452746	218120	B1018V3	1663348	3
WTCHG_452746_218177	452746	218177	B1006V6	1773882	3
WTCHG_452746_219132	452746	219132	B1018V5	1819287	3
WTCHG_452746_219165	452746	219165	B1006V7	1855767	3
WTCHG_452746_220144	452746	220144	B1018V6	1693549	3
WTCHG_452746_220153	452746	220153	B1033V2	1826361	3
WTCHG_452746_221141	452746	221141	B1033V3	1751799	3
WTCHG_452746_221156	452746	221156	B1018V7	1668059	3
WTCHG_452746_222129	452746	222129	B1033V4	1489857	3
WTCHG_452746_222168	452746	222168	B1022V1	1662904	3
WTCHG_452746_223117	452746	223117	B1033V5	1778754	3
WTCHG_452746_223180	452746	223180	B1022V2	1658275	3
WTCHG_452746_224105	452746	224105	B1033V6	1788846	3
WTCHG_452746_224192	452746	224192	B1022V3	1639726	3
WTCHG_452746_225109	452746	225109	B1022V4	1584995	3
WTCHG_452746_225188	452746	225188	B1033V7	1800388	3
WTCHG_452746_226121	452746	226121	B1022V5	2180546	3
WTCHG_452746_226176	452746	226176	B1035V3	2002986	3
WTCHG_452746_227133	452746	227133	B1022V6	1872369	3
WTCHG_452746_227164	452746	227164	B1035V4	1687868	3
WTCHG_452746_228145	452746	228145	B1022V7	1833777	3
WTCHG_452746_228152	452746	228152	B1013V1	1527208	3
WTCHG_452746_229140	452746	229140	B1013V3	1619830	3
WTCHG_452746_229157	452746	229157	B1024V1	1554173	3
WTCHG_452746_230128	452746	230128	B1013V5	1399056	3
WTCHG_452746_230169	452746	230169	B1024V2	1670010	3
WTCHG_452746_231116	452746	231116	B1013V6	1700777	3
WTCHG_452746_231181	452746	231181	B1024V3	1380367	3
WTCHG_452746_232104	452746	232104	B1013V7	1751309	3
WTCHG_452746_232193	452746	232193	B1024V4	1759782	3
WTCHG_452746_233110	452746	233110	B1024V5	1767449	3
WTCHG_452746_233187	452746	233187	B1016V1	1739011	3
WTCHG_452746_234122	452746	234122	B1024V6	1923873	3
WTCHG_452746_234175	452746	234175	B1016V3	1782196	3
WTCHG_452746_235134	452746	235134	B1024V7	2019938	3
WTCHG_452746_235163	452746	235163	B1016V4	1640703	3
WTCHG_452746_236146	452746	236146	B1025V1	1896224	3
WTCHG_452746_236151	452746	236151	B1016V5	1589763	3
WTCHG_452746_237139	452746	237139	B1016V6	1537781	3
WTCHG_452746_237158	452746	237158	B1025V2	833652	3
WTCHG_452746_238127	452746	238127	B1020V2	1640812	3
WTCHG_452746_238170	452746	238170	B1025V3	615851	3
WTCHG_452746_239115	452746	239115	B1020V3	1609881	3
WTCHG_452746_239182	452746	239182	B1025V4	1673499	3
WTCHG_452746_240103	452746	240103	B1020V4	1727785	3
WTCHG_452746_240194	452746	240194	B1025V5	1590584	3
WTCHG_452746_241111	452746	241111	B1025V6	1954821	3
WTCHG_452746_241186	452746	241186	B1020V6	1819787	3
WTCHG_452746_242123	452746	242123	B1025V7	594735	3
WTCHG_452746_242174	452746	242174	B1026V1	1657221	3
WTCHG_452746_243135	452746	243135	B1027V1	1502908	3
WTCHG_452746_243162	452746	243162	B1026V2	1632458	3
WTCHG_452746_244147	452746	244147	B1027V2	1794424	3
WTCHG_452746_244150	452746	244150	B1026V3	1910585	3
WTCHG_452746_245138	452746	245138	B1026V4	1783491	3
WTCHG_452746_245159	452746	245159	B1027V3	1786526	3
WTCHG_452746_246126	452746	246126	B1026V5	1699739	3
WTCHG_452746_246171	452746	246171	B1027V4	1827779	3
WTCHG_452746_247114	452746	247114	B1026V6	1807311	3
WTCHG_452746_247183	452746	247183	B1027V5	808754	3
WTCHG_452746_248102	452746	248102	B1026V7	1919650	3
WTCHG_452746_248195	452746	248195	B1027V6	1742488	3
WTCHG_452746_249112	452746	249112	B1029V1	1697652	3
WTCHG_452746_249185	452746	249185	B1028V2	1749846	3
WTCHG_452746_250124	452746	250124	B1029V2	1764090	3
WTCHG_452746_250173	452746	250173	B1028V4	6036	3
WTCHG_452746_251136	452746	251136	B1029V3	1650346	3
WTCHG_452746_251161	452746	251161	B1028V5	876892	3
WTCHG_452746_252148	452746	252148	B1029V4	1666913	3
WTCHG_452746_252149	452746	252149	B1028V7	1666886	3
WTCHG_452746_253137	452746	253137	B1031V3	1691870	3
WTCHG_452746_253160	452746	253160	B1029V5	1681887	3
WTCHG_452746_254125	452746	254125	B1031V4	1733472	3
WTCHG_452746_254172	452746	254172	B1029V6	1626301	3
WTCHG_452746_255113	452746	255113	B1031V5	1733694	3
WTCHG_452746_255184	452746	255184	B1029V7	2067750	3
WTCHG_452746_256101	452746	256101	B1031V6	1964596	3
WTCHG_452746_256196	452746	256196	B1034V1	1892818	3
WTCHG_452746_257101	452746	257101	B1001V2	1889376	3
WTCHG_452746_257196	452746	257196	B1034V2	1761909	3
WTCHG_452746_258113	452746	258113	B1001V3	1374743	3
WTCHG_452746_258184	452746	258184	B1034V3	1714530	3
WTCHG_452746_259125	452746	259125	B1001V4	1835677	3
WTCHG_452746_259172	452746	259172	B1034V4	1600358	3
WTCHG_452746_260137	452746	260137	B1001V5	2094723	3
WTCHG_452746_260160	452746	260160	B1034V5	1737617	3
WTCHG_452746_261148	452746	261148	B1034V6	1611698	3
WTCHG_452746_261149	452746	261149	B1001V6	1695886	3
WTCHG_452746_262136	452746	262136	B1034V7	1586076	3
WTCHG_452746_262161	452746	262161	B1001V7	1766026	3
WTCHG_452746_263124	452746	263124	B1037V1	971416	3
WTCHG_452746_263173	452746	263173	B1003V1	1858516	3
WTCHG_452746_264112	452746	264112	B1037V2	1896136	3
WTCHG_452746_264185	452746	264185	B1003V2	1866919	3
WTCHG_452746_265102	452746	265102	B1003V3	1981776	3
WTCHG_452746_265195	452746	265195	B1037V3	1513094	3
WTCHG_452746_266114	452746	266114	B1003V4	1553022	3
WTCHG_452746_266183	452746	266183	B1037V4	1647719	3
WTCHG_452746_267126	452746	267126	B1003V5	1812991	3
WTCHG_452746_267171	452746	267171	B1037V5	1707881	3
WTCHG_452746_268138	452746	268138	B1003V6	1629808	3
WTCHG_452746_268159	452746	268159	B1037V6	1748766	3
WTCHG_452746_269147	452746	269147	B1036V1	1539483	3
WTCHG_452746_269150	452746	269150	B1003V7	1752333	3
WTCHG_452746_270135	452746	270135	B1036V2	1663395	3
WTCHG_452746_270162	452746	270162	B1004V3	1709562	3
WTCHG_452746_271123	452746	271123	B1036V3	1578153	3
WTCHG_452746_271174	452746	271174	B1004V5	1645926	3
WTCHG_452746_272111	452746	272111	B1036V5	1677433	3
WTCHG_452746_272186	452746	272186	B1004V6	1648483	3
WTCHG_452746_273103	452746	273103	B1004V7	1829053	3
WTCHG_452746_273194	452746	273194	B1036V6	1599005	3
WTCHG_452746_274115	452746	274115	B1005V1	1733412	3
WTCHG_452746_274182	452746	274182	B1002V1	1887378	3
WTCHG_452746_275127	452746	275127	B1005V2	1682326	3
WTCHG_452746_275170	452746	275170	B1002V2	1826603	3
WTCHG_452746_276139	452746	276139	B1005V3	1744576	3
WTCHG_452746_276158	452746	276158	B1002V3	262679	3
WTCHG_452746_277146	452746	277146	B1002V4	1795865	3
WTCHG_452746_277151	452746	277151	B1005V4	1580301	3
WTCHG_452746_278134	452746	278134	B1002V5	1804504	3
WTCHG_452746_278163	452746	278163	B1005V5	1572019	3
WTCHG_452746_279122	452746	279122	B1002V6	1747475	3
WTCHG_452746_279175	452746	279175	B1005V6	1677555	3
WTCHG_452746_280110	452746	280110	B1002V7	1759006	3
WTCHG_452746_280187	452746	280187	B1005V7	1874025	3
WTCHG_452746_281104	452746	281104	B1008V1	1785449	3
WTCHG_452746_281193	452746	281193	B1011V2	1854351	3
WTCHG_452746_282116	452746	282116	B1008V3	1768044	3
WTCHG_452746_282181	452746	282181	B1011V3	1836964	3
WTCHG_452746_283128	452746	283128	B1008V4	1716530	3
WTCHG_452746_283169	452746	283169	B1011V4	1904847	3
WTCHG_452746_284140	452746	284140	B1008V5	1993978	3
WTCHG_452746_284157	452746	284157	B1011V5	1940707	3
WTCHG_452746_285145	452746	285145	B1011V6	1864189	3
WTCHG_452746_285152	452746	285152	B1008V6	1852798	3
WTCHG_452746_286133	452746	286133	B1011V7	1865240	3
WTCHG_452746_286164	452746	286164	B1008V7	1631824	3
WTCHG_452746_287121	452746	287121	B1015V1	1798938	3
WTCHG_452746_287176	452746	287176	B1009V1	1650321	3
WTCHG_452746_288109	452746	288109	B1015V2	1775933	3
WTCHG_452746_288188	452746	288188	B1009V2	1502902	3
WTCHG_452746_289105	452746	289105	B1009V3	1703298	3
WTCHG_452746_289192	452746	289192	B1015V3	1605056	3
WTCHG_452746_290117	452746	290117	B1009V4	1602813	3
WTCHG_452746_290180	452746	290180	B1015V4	1876730	3
WTCHG_452746_291129	452746	291129	B1009V5	1695356	3
WTCHG_452746_291168	452746	291168	B1015V5	1971711	3
WTCHG_452746_292141	452746	292141	B1009V7	1528836	3
WTCHG_452746_292156	452746	292156	B1015V6	1750534	3
WTCHG_452746_293144	452746	293144	B1015V7	1920140	3
WTCHG_452746_293153	452746	293153	B1010V1	1712403	3
WTCHG_452746_294132	452746	294132	B1030V1	1777567	3
WTCHG_452746_294165	452746	294165	B1010V2	1580612	3
WTCHG_452746_295120	452746	295120	B1030V2	1837354	3
